2019-03-03 00:03:49,59.89294,-171.17231,3
2019-03-03 00:04:00,59.89769,-171.24297,3
2019-03-03 00:04:09,59.89769,-171.24297,2
2019-03-03 00:04:21,59.89769,-171.24297,2
2019-03-03 00:04:34,59.89769,-171.24297,2
2019-03-03 00:05:02,59.89769,-171.24297,2
2019-03-03 00:05:02,59.89769,-171.24297,2
2019-03-03 00:07:36,59.86699,-171.25384,4
2019-03-03 00:07:47,59.86224,-171.18327,5
2019-03-03 00:08:54,59.89294,-171.17231,8
2019-03-03 00:13:51,59.89769,-171.24297,2
2019-03-03 15:34:05,60.03527,-171.35209,4
2019-03-03 15:34:15,60.03058,-171.28112,4
2019-03-03 15:34:27,60.03527,-171.35209,3
2019-03-03 15:34:42,60.03058,-171.28112,3
2019-03-03 15:35:19,60.03993,-171.42308,2
2019-03-03 15:38:39,60.06134,-171.27023,6
2019-03-03 15:38:49,60.06134,-171.27023,7
2019-03-03 15:38:59,60.06134,-171.27023,8
2019-03-03 15:42:50,60.06134,-171.27023,7
2019-03-03 15:43:09,60.03058,-171.28112,6
2019-03-03 15:43:18,60.03527,-171.35209,5
2019-03-03 15:43:29,60.03527,-171.35209,5
2019-03-03 15:43:37,60.03527,-171.35209,4
2019-03-03 15:43:58,60.06134,-171.27023,4
2019-03-03 15:44:10,60.06134,-171.27023,3
2019-03-03 15:44:21,60.03527,-171.35209,3
2019-03-03 15:44:32,60.06134,-171.27023,3
2019-03-03 15:45:00,60.03058,-171.28112,3
2019-03-03 15:45:14,60.03993,-171.42308,3
2019-03-03 15:46:54,60.06605,-171.34128,5
2019-03-03 15:47:05,60.08397,-171.34128,6
2019-03-03 15:52:16,60.03527,-171.35209,9
2019-03-03 15:54:25,60.03993,-171.42308,5
2019-03-03 18:19:14,60.07926,-171.27023,3
2019-03-03 19:41:05,60.10528,-171.18820,4
2019-03-03 19:41:15,60.07926,-171.27023,4
2019-03-03 19:42:14,60.08397,-171.34128,2
2019-03-03 19:42:28,60.07926,-171.27023,2
2019-03-03 19:43:35,60.11003,-171.25931,2
2019-03-03 19:46:03,60.11003,-171.25931,6
2019-03-03 19:46:29,60.07926,-171.27023,7
2019-03-03 19:49:05,60.10528,-171.18820,9
2019-03-03 19:49:19,60.10528,-171.18820,9
2019-03-03 19:51:09,60.07926,-171.27023,3
2019-03-03 19:51:26,60.07926,-171.27023,3
2019-03-03 19:51:44,60.07926,-171.27023,3
2019-03-03 19:52:03,60.07926,-171.27023,3
2019-03-03 19:52:16,60.07926,-171.27023,3
2019-03-03 19:53:08,60.11003,-171.25931,3
2019-03-03 19:53:19,60.11003,-171.25931,3
2019-03-03 19:53:48,60.11003,-171.25931,3
2019-03-04 00:15:24,60.11474,-171.33044,6
2019-03-04 00:17:32,60.11474,-171.33044,3
2019-03-04 00:17:45,60.11942,-171.40161,3
2019-03-04 00:18:02,60.11003,-171.25931,3
2019-03-04 00:18:31,60.08397,-171.34128,3
2019-03-04 00:18:44,60.11474,-171.33044,3
2019-03-04 00:19:07,60.11474,-171.33044,4
2019-03-04 00:19:16,60.11474,-171.33044,5
2019-03-04 00:19:27,60.11003,-171.25931,5
2019-03-04 00:19:27,60.11003,-171.25931,5
2019-03-04 00:19:58,60.11003,-171.25931,7
2019-03-04 00:20:15,60.11003,-171.25931,8
2019-03-04 17:43:16,60.19422,-171.30869,3
2019-03-04 17:45:58,60.19422,-171.30869,3
2019-03-04 17:47:18,60.19422,-171.30869,3
2019-03-04 17:47:30,60.24288,-171.29778,3
2019-03-04 17:50:53,60.17735,-171.53341,4
2019-03-04 19:15:33,60.19422,-171.30869,5
2019-03-04 19:17:10,60.19422,-171.30869,3
2019-03-04 19:17:37,60.19422,-171.30869,2
2019-03-04 19:17:51,60.19422,-171.30869,2
2019-03-04 19:19:07,60.19422,-171.30869,2
2019-03-04 19:19:18,60.21207,-171.30869,2
2019-03-06 03:42:43,60.03527,-171.35209,4
2019-03-06 03:42:51,60.03527,-171.35209,4
2019-03-06 03:43:51,60.03527,-171.35209,3
2019-03-06 03:44:20,60.03527,-171.35209,2
2019-03-06 09:04:43,60.02584,-171.21019,6
2019-03-06 09:04:55,60.00452,-171.36287,6
2019-03-06 09:05:12,60.02584,-171.21019,6
2019-03-06 09:05:38,60.03058,-171.28112,6
2019-03-06 09:06:44,59.98187,-171.29199,6
2019-03-06 09:29:38,60.00452,-171.36287,8
2019-03-06 09:29:53,59.99983,-171.29199,7
2019-03-06 09:30:05,59.98187,-171.29199,7
2019-03-06 09:32:19,59.98187,-171.29199,2
2019-03-06 09:32:32,60.03058,-171.28112,2
2019-03-06 09:34:13,59.98187,-171.29199,2
2019-03-06 09:34:24,59.98187,-171.29199,2
2019-03-06 09:34:35,59.98187,-171.29199,3
2019-03-07 08:59:15,60.06605,-171.34128,6
2019-03-07 08:59:38,60.05369,-171.63620,7
2019-03-07 09:00:42,60.04914,-171.56514,7
2019-03-07 09:06:29,60.04914,-171.56514,8
2019-03-07 09:06:53,60.07535,-171.48346,6
2019-03-07 09:07:05,60.04456,-171.49409,6
2019-03-07 09:07:19,60.04456,-171.49409,5
2019-03-07 09:08:06,60.04456,-171.49409,4
