,time,pressure,topside_temp,topside_temp_ADC,underside_temp,underside_temp_ADC,temp_ref,par,fluor,tilt,TTS,GPSLat,GPSLon,GPSDate,GPSTime,TTF,Max_Tilt,datetime,id,dep_lat,dep_lon
1,1561793453.0,0.0311279296875,2.0043496237364593,25082,1.9354208632758514,25169,8509,31.53290410958904,0.40442946558,0,25,,,,,,,2019-06-29 07:30:53,300434063921240,71.222833,164.2613
2,1561794663.0,0.03082275390625,2.5943021496849497,24351,2.55495891326467,24399,8509,37.32804109589041,0.3851709196,1,24,,,,,,,2019-06-29 07:51:03,300434063921240,71.222833,164.2613
3,1561796127.0,0.0311279296875,2.714507152873182,24205,2.9339401341475195,23941,8509,38.24790410958904,0.36591237362,0,23,,,,,,,2019-06-29 08:15:27,300434063921240,71.222833,164.2613
4,1561799065.0,0.0323486328125,2.9431419154512923,23930,0.18332821769541852,27498,8509,45.23886301369863,0.36591237362,0,23,,,,,,,2019-06-29 09:04:25,300434063921240,71.222833,164.2613
5,1561800668.0,0.03265380859375,3.307462116811962,23499,-0.23142190040300648,28084,8509,68.49300000000001,0.34665382763999997,0,22,,,,,,,2019-06-29 09:31:08,300434063921240,71.222833,164.2613
6,1561801878.0,0.03387451171875,3.4730373128409724,23306,-0.292868312703888,28172,8509,61.538835616438355,0.26961964372,0,18,,,,,,,2019-06-29 09:51:18,300434063921240,71.222833,164.2613
7,1561803954.0,0.0347900390625,5.142667142683592,21456,-0.10928907654903242,27910,8509,92.94295890410959,0.2888781897,1,19,,,,,,,2019-06-29 10:25:54,300434063921240,71.222833,164.2613
8,1561808389.0,0.03570556640625,4.837934114650466,21781,1.3344567715110998,25942,8510,88.49082191780822,0.25036109774,1,17,,,,,,,2019-06-29 11:39:49,300434063921240,71.222833,164.2613
9,1561810691.0,0.03631591796875,5.861184863704352,20711,0.11542265369303095,27593,8510,130.10542465753423,0.0962927299,0,9,,,,,,,2019-06-29 12:18:11,300434063921240,71.222833,164.2613
10,1561813438.0,0.0360107421875,5.2279703330718235,21366,1.2406818570686369,26065,8510,76.18305479452054,0.0962927299,0,9,,,,,,,2019-06-29 13:03:58,300434063921240,71.222833,164.2613
11,1561849200.0,0.03570556640625,3.534335255709493,23235,2.6650098083796934,24265,8509,77.39727397260273,0.32739528166,1,5,72.467288,-163.325375,290619.0,23002430.0,33.0,8456.0,2019-06-29 23:00:00,300434063921240,71.222833,164.2613
12,1561860000.0,0.03509521484375,4.492590074491602,22156,0.3900799219144915,27211,8509,81.61024657534247,0.5777563794,3,5,72.50652,-163.299423,300619.0,2000600.0,15.0,3869.0,2019-06-30 02:00:00,300434063921240,71.222833,164.2613
13,1561870800.0,0.0347900390625,4.315590629852068,22351,4.093859620494811,22598,8509,26.67602739726027,0.51998074146,14,5,72.53904,-163.179071,300619.0,5010030.0,69.0,17695.0,2019-06-30 05:00:00,300434063921240,71.222833,164.2613
14,1561881600.0,0.0341796875,4.37892907018221,22281,4.130476632162981,22557,8509,16.318369863013697,1.09773712086,9,5,72.541256,-163.048239,300619.0,8005409.0,63.0,16168.0,2019-06-30 08:00:00,300434063921240,71.222833,164.2613
15,1561892400.0,0.0347900390625,4.033292791403653,22666,4.129582647212089,22558,8509,2.851575342465753,0.42368801156,14,5,72.530224,-162.994207,300619.0,11010180.0,71.0,18212.0,2019-06-30 11:00:00,300434063921240,71.222833,164.2613
16,1561864881.0,0.0347900390625,4.074242146289237,22620,4.132264735310628,22555,8510,9.069849315068494,0.61627347136,7,36,72.526608,-162.998975,300619.0,11214530.0,33.0,8480.0,2019-06-30 03:21:21,300434063921240,71.222833,164.2613
17,1561866166.0,0.03448486328125,4.173440217848054,22509,4.143891738438242,22542,8510,5.408794520547945,0.50072219548,12,30,72.530056,-162.992079,300619.0,11432330.0,46.0,11813.0,2019-06-30 03:42:46,300434063921240,71.222833,164.2613
18,1561867423.0,0.0347900390625,4.177025150262864,22505,4.153735842421213,22531,8510,6.439041095890411,0.26961964372,8,18,72.530672,-162.990975,300619.0,12042459.0,51.0,13087.0,2019-06-30 04:03:43,300434063921240,71.222833,164.2613
19,1561868684.0,0.0347900390625,4.189578039193407,22491,4.1286887066708005,22559,8510,4.820082191780822,1.55994222438,7,85,72.536216,-163.003935,300619.0,12244931.0,14.0,3617.0,2019-06-30 04:24:44,300434063921240,71.222833,164.2613
20,1561869909.0,0.0347900390625,4.127794810535022,22560,4.117964882605065,22571,8510,3.2931095890410957,0.63553201734,6,37,72.532432,-162.989711,300619.0,12452080.0,21.0,5424.0,2019-06-30 04:45:09,300434063921240,71.222833,164.2613
