,time,pressure,topside_temp,topside_temp_ADC,par,fluor,tilt,datetime,id,dep_lat,dep_lon
66,1556637882.75,2.03704833984375,-1.7301431283801776,30321,-0.05519178082191781,0.17332691381999998,7,2019-04-30 15:24:42.750,300434063921240,71.222833,164.2613
67,1556637883.0,2.010498046875,-1.7301431283801776,30321,-0.05519178082191781,0.15406836784,7,2019-04-30 15:24:43.000,300434063921240,71.222833,164.2613
68,1556637883.25,1.98333740234375,-1.7301431283801776,30321,-0.05519178082191781,0.21184400578,6,2019-04-30 15:24:43.250,300434063921240,71.222833,164.2613
69,1556637883.5,1.95587158203125,-1.7301431283801776,30321,-0.05519178082191781,0.30813673568,5,2019-04-30 15:24:43.500,300434063921240,71.222833,164.2613
70,1556637883.75,1.92901611328125,-1.7301431283801776,30321,-0.05519178082191781,0.1925854598,5,2019-04-30 15:24:43.750,300434063921240,71.222833,164.2613
71,1556637884.0,1.90277099609375,-1.7301431283801776,30321,-0.05519178082191781,0.1925854598,6,2019-04-30 15:24:44.000,300434063921240,71.222833,164.2613
72,1556637884.25,1.87652587890625,-1.7301431283801776,30321,-0.05519178082191781,0.1925854598,8,2019-04-30 15:24:44.250,300434063921240,71.222833,164.2613
73,1556637884.5,1.8505859375,-1.7301431283801776,30321,-0.05519178082191781,0.26961964372,7,2019-04-30 15:24:44.500,300434063921240,71.222833,164.2613
74,1556637884.75,1.82403564453125,-1.7301431283801776,30321,-0.05519178082191781,0.34665382763999997,7,2019-04-30 15:24:44.750,300434063921240,71.222833,164.2613
75,1556637885.0,1.79779052734375,-1.7301431283801776,30321,-0.05519178082191781,0.26961964372,6,2019-04-30 15:24:45.000,300434063921240,71.222833,164.2613
76,1556637885.25,1.7706298828125,-1.7301431283801776,30321,-0.05519178082191781,0.21184400578,6,2019-04-30 15:24:45.250,300434063921240,71.222833,164.2613
77,1556637885.5,1.74407958984375,-1.7301431283801776,30321,-0.05519178082191781,0.21184400578,5,2019-04-30 15:24:45.500,300434063921240,71.222833,164.2613
78,1556637885.75,1.71722412109375,-1.7301431283801776,30321,-0.05519178082191781,0.23110255176,5,2019-04-30 15:24:45.750,300434063921240,71.222833,164.2613
79,1556637886.0,1.6912841796875,-1.7301431283801776,30321,-0.05519178082191781,0.1925854598,8,2019-04-30 15:24:46.000,300434063921240,71.222833,164.2613
80,1556637886.25,1.66473388671875,-1.7301431283801776,30321,-0.03679452054794521,0.21184400578,9,2019-04-30 15:24:46.250,300434063921240,71.222833,164.2613
81,1556637886.5,1.63818359375,-1.7301431283801776,30321,-0.03679452054794521,0.1925854598,8,2019-04-30 15:24:46.500,300434063921240,71.222833,164.2613
82,1556637886.75,1.6119384765625,-1.7301431283801776,30321,-0.03679452054794521,0.1925854598,8,2019-04-30 15:24:46.750,300434063921240,71.222833,164.2613
