time,latitude,longitude,ID,AT,SLP,DCK,SID,PT,UID,W,D,SST,QI10
UTC,degrees_north,degrees_east,,celsius,hPa,,,,,m/s,degrees,celsius,
1871-05-17T02:00:00Z,65.3,336.0," 331001",NaN,NaN,197,1.0,0.0,01MQ4A,NaN,-99,NaN,NaN
1871-10-08T14:00:00Z,66.0,339.0," 336001",5.8,NaN,197,1.0,0.0,01NKXP,NaN,-99,7.8,NaN
1873-10-12T02:00:00Z,65.2,336.0,L943,NaN,NaN,197,1.0,0.0,01R031,0.0,361,7.1,NaN
1876-04-17T02:00:00Z,65.1,336.6," 079146",NaN,NaN,197,1.0,0.0,01VZ2Y,4.6,68,NaN,NaN
1876-04-24T14:00:00Z,65.5,335.3," 075151",NaN,NaN,197,1.0,0.0,01W0B5,1.0,45,2.8,NaN
1876-04-27T14:00:00Z,65.8,335.4," 078134",NaN,NaN,197,1.0,0.0,01W0RS,9.3,23,2.4,NaN
1876-04-28T14:00:00Z,65.9,336.1," 078134",NaN,NaN,197,1.0,0.0,01W0XQ,9.3,360,0.4,NaN
1876-05-01T14:00:00Z,65.2,335.1," 081139",NaN,NaN,197,1.0,0.0,01W1FL,4.6,23,3.1,NaN
1876-05-02T02:00:00Z,65.3,335.1," 081139",NaN,NaN,197,1.0,0.0,01W1IP,4.6,23,NaN,NaN
1876-05-02T14:00:00Z,65.5,335.1," 081139",NaN,NaN,197,1.0,0.0,01W1LQ,15.4,23,3.2,NaN
1876-05-03T02:00:00Z,65.5,335.1," 081139",NaN,NaN,197,1.0,0.0,01W1OU,0.0,361,NaN,NaN
1876-05-03T02:00:00Z,65.5,335.3," 077134",NaN,NaN,197,1.0,0.0,01W1OV,12.3,45,4.9,NaN
1876-05-03T14:00:00Z,65.6,335.1," 081139",NaN,NaN,197,1.0,0.0,01W1S0,4.6,23,3.4,NaN
1876-05-03T14:00:00Z,65.6,335.3," 077134",NaN,NaN,197,1.0,0.0,01W1S1,1.0,68,3.9,NaN
1876-05-04T02:00:00Z,65.7,335.3," 077134",NaN,NaN,197,1.0,0.0,01W1VH,0.0,361,3.9,NaN
1876-05-04T14:00:00Z,65.7,335.0," 081139",NaN,NaN,197,1.0,0.0,01W1YS,9.3,23,3.2,NaN
1876-05-05T02:00:00Z,66.2,335.8," 077134",NaN,NaN,197,1.0,0.0,01W22A,4.6,23,3.9,NaN
1876-05-05T02:00:00Z,65.7,335.1," 081139",NaN,NaN,197,1.0,0.0,01W229,4.6,23,NaN,NaN
1876-05-05T14:00:00Z,66.2,335.7," 077134",NaN,NaN,197,1.0,0.0,01W25S,1.0,90,2.9,NaN
1876-05-05T14:00:00Z,65.7,335.2," 081139",NaN,NaN,197,1.0,0.0,01W25R,1.0,135,1.2,NaN
1876-05-07T14:00:00Z,66.5,336.8," 052153",NaN,NaN,197,1.0,0.0,01W2JR,4.6,360,2.1,NaN
1876-05-08T14:00:00Z,66.3,336.6," 052153",NaN,NaN,197,1.0,0.0,01W2QM,19.0,90,2.4,NaN
1876-05-09T02:00:00Z,66.4,336.8," 052153",NaN,NaN,197,1.0,0.0,01W2U5,6.7,45,1.9,NaN
1876-05-09T02:00:00Z,65.1,336.0," 053151",NaN,NaN,197,1.0,0.0,01W2U4,2.6,158,NaN,NaN
1876-05-09T14:00:00Z,66.6,336.9," 052153",NaN,NaN,197,1.0,0.0,01W2XQ,4.6,45,2.1,NaN
1876-05-10T14:00:00Z,66.5,336.9," 052153",NaN,NaN,197,1.0,0.0,01W34H,6.7,135,3.4,NaN
1876-05-11T14:00:00Z,66.6,337.5," 052153",NaN,NaN,197,1.0,0.0,01W3BI,1.0,180,2.3,NaN
1876-05-11T14:00:00Z,66.0,335.8," 079149",NaN,NaN,197,1.0,0.0,01W3BH,2.6,180,3.9,NaN
1876-05-12T13:00:00Z,66.5,337.8," 052153",NaN,NaN,197,1.0,0.0,01W3HC,4.6,180,0.9,NaN
1876-05-12T14:00:00Z,66.3,336.2," 079149",NaN,NaN,197,1.0,0.0,01W3HN,2.6,180,3.7,NaN
1876-05-12T14:00:00Z,66.2,335.0," 077134",NaN,NaN,197,1.0,0.0,01W3HM,4.6,180,5.4,NaN
1876-05-13T02:00:00Z,66.4,336.4," 079149",NaN,NaN,197,1.0,0.0,01W3KY,2.6,180,2.7,NaN
1876-05-13T14:00:00Z,66.6,337.2," 052153",NaN,NaN,197,1.0,0.0,01W3OO,2.6,158,2.2,NaN
1876-05-13T14:00:00Z,66.1,334.2," 077134",NaN,NaN,197,1.0,0.0,01W3ON,4.6,180,6.4,NaN
1876-05-13T16:00:00Z,66.5,336.6," 079149",NaN,NaN,197,1.0,0.0,01W3PB,1.0,203,2.3,NaN
1876-05-14T02:00:00Z,66.6,336.7," 079149",NaN,NaN,197,1.0,0.0,01W3S9,1.0,203,2.5,NaN
1876-05-14T14:00:00Z,66.6,337.1," 052153",NaN,NaN,197,1.0,0.0,01W3VU,4.6,180,3.4,NaN
1876-05-14T14:00:00Z,66.0,333.7," 077134",NaN,NaN,197,1.0,0.0,01W3VT,4.6,158,5.9,NaN
1876-05-14T16:00:00Z,66.6,336.8," 079149",NaN,NaN,197,1.0,0.0,01W3WE,1.0,225,2.8,NaN
1876-05-15T02:00:00Z,66.6,336.9," 079149",NaN,NaN,197,1.0,0.0,01W3Z6,2.6,225,1.8,NaN
1876-05-15T14:00:00Z,66.5,337.5," 052153",NaN,NaN,197,1.0,0.0,01W42O,0.0,361,2.4,NaN
1876-05-15T16:00:00Z,66.6,336.9," 079149",NaN,NaN,197,1.0,0.0,01W43A,4.6,248,0.8,NaN
1876-05-16T02:00:00Z,66.5,336.9," 079149",NaN,NaN,197,1.0,0.0,01W462,1.0,248,0.7,NaN
1876-05-16T16:00:00Z,66.5,337.0," 079149",NaN,NaN,197,1.0,0.0,01W4A1,1.0,90,0.9,NaN
1876-05-17T14:00:00Z,66.6,337.4," 052153",NaN,NaN,197,1.0,0.0,01W4G2,6.7,180,3.8,NaN
1876-05-18T14:00:00Z,66.6,337.5," 052153",NaN,NaN,197,1.0,0.0,01W4MN,4.6,45,3.9,NaN
1876-05-19T02:00:00Z,65.8,335.2," 081139",NaN,NaN,197,1.0,0.0,01W4Q1,4.6,225,NaN,NaN
1876-05-19T02:00:00Z,65.4,333.8," 077134",NaN,NaN,197,1.0,0.0,01W4Q0,1.0,90,6.4,NaN
1876-05-19T14:00:00Z,66.6,337.3," 052153",NaN,NaN,197,1.0,0.0,01W4TN,1.0,270,3.4,NaN
1876-05-19T14:00:00Z,65.8,335.2," 081139",NaN,NaN,197,1.0,0.0,01W4TM,4.6,225,NaN,NaN
1876-05-19T14:00:00Z,65.2,333.8," 077134",NaN,NaN,197,1.0,0.0,01W4TL,6.7,315,6.4,NaN
1876-05-20T02:00:00Z,65.8,335.2," 081139",NaN,NaN,197,1.0,0.0,01W4WX,2.6,225,NaN,NaN
1876-05-20T02:00:00Z,65.0,333.8," 077134",NaN,NaN,197,1.0,0.0,01W4WW,4.6,270,6.9,NaN
1876-05-20T14:00:00Z,66.5,337.4," 052153",NaN,NaN,197,1.0,0.0,01W506,2.6,225,4.7,NaN
1876-05-20T14:00:00Z,65.8,335.5," 081139",NaN,NaN,197,1.0,0.0,01W505,1.0,225,NaN,NaN
1876-05-21T02:00:00Z,65.8,335.6," 081139",NaN,NaN,197,1.0,0.0,01W536,1.0,68,NaN,NaN
1876-05-21T13:00:00Z,66.6,337.6," 052153",NaN,NaN,197,1.0,0.0,01W567,9.3,45,3.3,NaN
1876-05-21T14:00:00Z,65.7,335.4," 081139",NaN,NaN,197,1.0,0.0,01W56M,2.6,68,NaN,NaN
1876-05-21T14:00:00Z,65.2,333.0," 077150",NaN,NaN,197,1.0,0.0,01W56L,2.6,45,7.4,NaN
1876-05-22T02:00:00Z,66.6,337.4," 079149",NaN,NaN,197,1.0,0.0,01W59Y,2.6,90,1.9,NaN
1876-05-22T02:00:00Z,65.8,335.4," 081139",NaN,NaN,197,1.0,0.0,01W59X,2.6,68,NaN,NaN
1876-05-22T14:00:00Z,66.6,337.3," 052153",NaN,NaN,197,1.0,0.0,01W5DJ,9.3,45,4.9,NaN
1876-05-22T16:00:00Z,66.6,337.4," 079149",NaN,NaN,197,1.0,0.0,01W5E8,1.0,90,2.9,NaN
1876-05-23T02:00:00Z,66.6,337.4," 079149",NaN,NaN,197,1.0,0.0,01W5H5,1.0,90,2.6,NaN
1876-05-23T14:00:00Z,66.6,337.2," 052153",NaN,NaN,197,1.0,0.0,01W5L1,12.3,225,4.4,NaN
1876-05-23T14:00:00Z,65.2,332.7," 077150",NaN,NaN,197,1.0,0.0,01W5L0,1.0,225,7.9,NaN
1876-05-24T02:00:00Z,66.6,337.4," 079149",NaN,NaN,197,1.0,0.0,01W5OM,4.6,248,3.8,NaN
1876-05-24T14:00:00Z,66.5,337.8," 052153",NaN,NaN,197,1.0,0.0,01W5S4,19.0,225,4.3,NaN
1876-05-24T14:00:00Z,65.2,332.7," 077150",NaN,NaN,197,1.0,0.0,01W5S3,9.3,270,7.9,NaN
1876-05-24T15:00:00Z,66.5,337.6," 079149",NaN,NaN,197,1.0,0.0,01W5SI,12.3,248,3.3,NaN
1876-05-25T01:00:00Z,66.4,337.7," 079149",NaN,NaN,197,1.0,0.0,01W5V2,9.3,248,3.1,NaN
1876-05-25T02:00:00Z,65.0,333.1," 077150",NaN,NaN,197,1.0,0.0,01W5VE,9.3,225,7.9,NaN
1876-05-25T13:00:00Z,66.6,337.9," 079149",NaN,NaN,197,1.0,0.0,01W5YM,0.0,361,3.5,NaN
1876-05-25T13:00:00Z,66.5,337.8," 052153",NaN,NaN,197,1.0,0.0,01W5YL,9.3,225,4.3,NaN
1876-05-26T01:00:00Z,66.6,337.7," 079149",NaN,NaN,197,1.0,0.0,01W621,2.6,293,2.9,NaN
1876-05-26T13:00:00Z,66.5,337.7," 052153",NaN,NaN,197,1.0,0.0,01W65H,15.4,225,4.4,NaN
1876-05-26T16:00:00Z,66.6,337.5," 079149",NaN,NaN,197,1.0,0.0,01W66E,4.6,293,4.0,NaN
1876-05-27T02:00:00Z,66.6,337.5," 079149",NaN,NaN,197,1.0,0.0,01W69C,4.6,248,3.0,NaN
1876-05-27T14:00:00Z,66.6,337.0," 052153",NaN,NaN,197,1.0,0.0,01W6CY,12.3,225,1.9,NaN
1876-05-27T16:00:00Z,66.6,337.5," 079149",NaN,NaN,197,1.0,0.0,01W6DL,2.6,315,3.0,NaN
1876-05-28T02:00:00Z,66.4,337.1," 079149",NaN,NaN,197,1.0,0.0,01W6G2,6.7,68,3.7,NaN
1876-05-28T14:00:00Z,66.5,336.8," 052153",NaN,NaN,197,1.0,0.0,01W6JA,15.4,360,5.9,NaN
1876-05-28T14:00:00Z,65.0,334.1," 077150",NaN,NaN,197,1.0,0.0,01W6J9,9.3,135,7.9,NaN
1876-05-28T16:00:00Z,66.1,336.7," 079149",NaN,NaN,197,1.0,0.0,01W6JT,2.6,135,4.9,NaN
1876-05-29T02:00:00Z,66.0,336.4," 079149",NaN,NaN,197,1.0,0.0,01W6M7,2.6,113,5.9,NaN
1876-05-29T02:00:00Z,65.0,334.1," 077150",NaN,NaN,197,1.0,0.0,01W6M6,6.7,225,7.9,NaN
1876-05-29T14:00:00Z,66.5,336.6," 052153",NaN,NaN,197,1.0,0.0,01W6PF,15.4,360,5.8,NaN
1876-05-29T14:00:00Z,65.0,334.1," 077150",NaN,NaN,197,1.0,0.0,01W6PE,2.6,180,8.4,NaN
1876-05-29T16:00:00Z,65.8,336.8," 079149",NaN,NaN,197,1.0,0.0,01W6Q1,2.6,360,5.7,NaN
1876-05-30T02:00:00Z,65.7,336.3," 079149",NaN,NaN,197,1.0,0.0,01W6SG,4.6,23,4.9,NaN
1876-05-30T02:00:00Z,65.0,334.1," 077150",NaN,NaN,197,1.0,0.0,01W6SF,2.6,315,8.4,NaN
1876-05-30T14:00:00Z,65.0,334.1," 077150",NaN,NaN,197,1.0,0.0,01W6VG,15.4,315,7.4,NaN
1876-05-30T16:00:00Z,65.6,335.3," 079149",NaN,NaN,197,1.0,0.0,01W6VZ,22.6,338,4.1,NaN
1876-05-31T02:00:00Z,65.4,335.5," 079149",NaN,NaN,197,1.0,0.0,01W6YL,9.3,360,4.7,NaN
1876-05-31T02:00:00Z,65.0,334.1," 077150",NaN,NaN,197,1.0,0.0,01W6YK,9.3,315,7.4,NaN
1876-05-31T14:00:00Z,65.0,334.1," 077150",NaN,NaN,197,1.0,0.0,01W71Q,9.3,135,7.4,NaN
1876-05-31T16:00:00Z,65.0,335.5," 079149",NaN,NaN,197,1.0,0.0,01W72B,2.6,68,NaN,NaN
1876-06-01T02:00:00Z,65.0,334.1," 077150",NaN,NaN,197,1.0,0.0,01W74W,4.6,225,7.9,NaN
1876-06-01T14:00:00Z,65.0,334.1," 077150",NaN,NaN,197,1.0,0.0,01W77P,4.6,270,7.9,NaN
1876-06-02T02:00:00Z,65.0,334.1," 077150",NaN,NaN,197,1.0,0.0,01W7A4,1.0,315,7.9,NaN
1876-06-02T14:00:00Z,66.2,336.4," 052153",NaN,NaN,197,1.0,0.0,01W7D1,12.3,45,5.4,NaN
1876-06-03T16:00:00Z,65.3,335.6," 079149",NaN,NaN,197,1.0,0.0,01W7JD,2.6,68,6.5,NaN
1876-06-04T02:00:00Z,65.3,335.6," 079149",NaN,NaN,197,1.0,0.0,01W7LT,9.3,360,5.9,NaN
1876-06-04T16:00:00Z,65.4,335.6," 079149",NaN,NaN,197,1.0,0.0,01W7PJ,9.3,315,5.6,NaN
1876-06-05T02:00:00Z,65.4,335.6," 079149",NaN,NaN,197,1.0,0.0,01W7RX,4.6,315,5.7,NaN
1876-06-05T16:00:00Z,65.5,335.4," 079149",NaN,NaN,197,1.0,0.0,01W7VH,4.6,90,6.6,NaN
1876-06-06T02:00:00Z,65.4,335.3," 079148",NaN,NaN,197,1.0,0.0,01W7XS,4.6,90,5.9,NaN
1876-06-06T16:00:00Z,65.6,335.1," 079148",NaN,NaN,197,1.0,0.0,01W81F,2.6,23,6.3,NaN
1876-06-07T02:00:00Z,65.6,335.1," 079148",NaN,NaN,197,1.0,0.0,01W83P,1.0,360,5.8,NaN
1876-06-07T14:00:00Z,66.2,336.4," 052153",NaN,NaN,197,1.0,0.0,01W86W,2.6,315,6.4,NaN
1876-06-07T16:00:00Z,65.6,335.4," 079148",NaN,NaN,197,1.0,0.0,01W87H,0.0,361,6.1,NaN
1876-06-08T02:00:00Z,65.6,335.3," 079148",NaN,NaN,197,1.0,0.0,01W89Y,2.6,23,5.9,NaN
1876-06-08T14:00:00Z,66.4,336.7," 052153",NaN,NaN,197,1.0,0.0,01W8D6,NaN,-99,6.4,NaN
1876-06-08T16:00:00Z,65.6,335.3," 079148",NaN,NaN,197,1.0,0.0,01W8DQ,1.0,23,6.1,NaN
1876-06-09T02:00:00Z,66.4,336.5," 081139",NaN,NaN,197,1.0,0.0,01W8G4,1.0,23,NaN,NaN
1876-06-09T02:00:00Z,65.6,335.3," 079148",NaN,NaN,197,1.0,0.0,01W8G3,1.0,225,6.1,NaN
1876-06-09T14:00:00Z,66.5,336.8," 052153",NaN,NaN,197,1.0,0.0,01W8J8,4.6,315,5.9,NaN
1876-06-09T16:00:00Z,65.6,335.3," 079148",NaN,NaN,197,1.0,0.0,01W8JN,0.0,361,6.1,NaN
1876-06-10T02:00:00Z,66.5,336.6," 081145",NaN,NaN,197,1.0,0.0,01W8M1,4.6,45,NaN,NaN
1876-06-10T02:00:00Z,65.7,335.4," 079148",NaN,NaN,197,1.0,0.0,01W8M0,1.0,23,5.9,NaN
1876-06-10T14:00:00Z,66.4,336.5," 081145",NaN,NaN,197,1.0,0.0,01W8PE,19.0,45,NaN,NaN
1876-06-10T14:00:00Z,66.2,336.7," 052153",NaN,NaN,197,1.0,0.0,01W8PF,22.6,360,5.6,NaN
1876-06-10T14:00:00Z,65.0,336.4," 083139",6.1,NaN,197,1.0,0.0,01W8PD,15.4,135,8.1,NaN
1876-06-10T16:00:00Z,65.9,335.8," 079148",NaN,NaN,197,1.0,0.0,01W8PY,4.6,23,4.7,NaN
1876-06-11T02:00:00Z,66.4,336.5," 081145",NaN,NaN,197,1.0,0.0,01W8S9,19.0,45,NaN,NaN
1876-06-11T02:00:00Z,66.0,336.1," 079148",NaN,NaN,197,1.0,0.0,01W8S8,6.7,23,4.3,NaN
1876-06-11T14:00:00Z,66.3,336.7," 052153",NaN,NaN,197,1.0,0.0,01W8VQ,19.0,360,5.7,NaN
1876-06-11T14:00:00Z,65.6,335.1," 076151",NaN,NaN,197,1.0,0.0,01W8VP,12.3,45,NaN,NaN
1876-06-11T16:00:00Z,66.0,336.0," 079148",NaN,NaN,197,1.0,0.0,01W8WC,12.3,23,4.4,NaN
1876-06-12T02:00:00Z,65.5,335.3," 076151",6.4,NaN,197,1.0,0.0,01W8YT,26.8,23,6.8,NaN
1876-06-12T14:00:00Z,65.5,335.5," 076151",NaN,NaN,197,1.0,0.0,01W92B,30.9,360,NaN,NaN
1876-06-13T02:00:00Z,65.5,335.5," 076151",NaN,NaN,197,1.0,0.0,01W95F,26.8,360,3.8,NaN
1876-06-13T14:00:00Z,65.5,335.5," 076151",4.8,NaN,197,1.0,0.0,01W98Q,26.8,360,5.8,NaN
1876-06-14T02:00:00Z,65.5,335.5," 076151",3.3,NaN,197,1.0,0.0,01W9BU,9.3,360,6.3,NaN
1876-06-14T14:00:00Z,66.3,336.4," 052153",NaN,NaN,197,1.0,0.0,01W9FL,15.4,360,5.5,NaN
1876-06-14T14:00:00Z,65.5,335.5," 076151",6.0,NaN,197,1.0,0.0,01W9FK,4.6,23,6.3,NaN
1876-06-15T02:00:00Z,65.8,335.8," 079148",NaN,NaN,197,1.0,0.0,01W9J1,9.3,23,5.0,NaN
1876-06-15T14:00:00Z,65.5,335.5," 076151",6.3,NaN,197,1.0,0.0,01W9MT,26.8,360,6.6,NaN
1876-06-15T16:00:00Z,65.5,335.4," 079148",NaN,NaN,197,1.0,0.0,01W9NF,15.4,360,6.9,NaN
1876-06-16T02:00:00Z,65.5,335.6," 079148",NaN,NaN,197,1.0,0.0,01W9Q6,12.3,360,7.0,NaN
1876-06-16T16:00:00Z,65.4,335.8," 079148",NaN,NaN,197,1.0,0.0,01W9UC,2.6,113,7.7,NaN
1876-06-17T01:00:00Z,66.3,339.7," 057152",1.7,NaN,197,1.0,0.0,01W9WY,1.0,225,1.9,NaN
1876-06-17T02:00:00Z,65.3,335.6," 079148",NaN,NaN,197,1.0,0.0,01W9X8,2.6,113,7.6,NaN
1876-06-17T13:00:00Z,66.2,339.3," 057152",4.0,NaN,197,1.0,0.0,01WA0I,1.0,45,2.4,NaN
1876-06-17T16:00:00Z,65.3,335.4," 079148",NaN,NaN,197,1.0,0.0,01WA1H,1.0,360,8.3,NaN
1876-06-18T01:00:00Z,66.2,339.3," 057152",2.5,NaN,197,1.0,0.0,01WA42,2.6,315,3.4,NaN
1876-06-18T02:00:00Z,65.3,335.3," 079148",NaN,NaN,197,1.0,0.0,01WA4C,1.0,90,8.5,NaN
1876-06-18T13:00:00Z,66.2,339.2," 057152",4.8,NaN,197,1.0,0.0,01WA7M,1.0,270,3.4,NaN
1876-06-18T14:00:00Z,66.3,336.4," 052153",NaN,NaN,197,1.0,0.0,01WA7Y,19.0,315,5.7,NaN
1876-06-18T16:00:00Z,65.4,335.4," 079148",NaN,NaN,197,1.0,0.0,01WA8N,0.0,361,7.9,NaN
1876-06-19T01:00:00Z,66.9,339.5," 057152",4.0,NaN,197,1.0,0.0,01WAB5,1.0,360,3.9,NaN
1876-06-19T02:00:00Z,65.4,335.4," 079148",NaN,NaN,197,1.0,0.0,01WABF,2.6,360,7.8,NaN
1876-06-19T16:00:00Z,65.4,335.7," 079148",NaN,NaN,197,1.0,0.0,01WAG1,2.6,360,7.8,NaN
1876-06-20T02:00:00Z,65.5,337.6," 079148",NaN,NaN,197,1.0,0.0,01WAJ8,NaN,-99,7.5,NaN
1876-06-20T14:00:00Z,66.3,336.4," 052153",NaN,NaN,197,1.0,0.0,01WAN7,6.7,45,6.4,NaN
1876-06-20T16:00:00Z,65.9,335.9," 079148",NaN,NaN,197,1.0,0.0,01WAO0,1.0,90,6.7,NaN
1876-06-21T02:00:00Z,66.1,336.0," 079148",NaN,NaN,197,1.0,0.0,01WAQZ,1.0,90,5.5,NaN
1876-06-21T14:00:00Z,66.2,336.3," 052153",NaN,NaN,197,1.0,0.0,01WAUV,0.0,361,7.1,NaN
1876-06-21T16:00:00Z,66.2,336.1," 079148",NaN,NaN,197,1.0,0.0,01WAVL,0.0,361,5.9,NaN
1876-06-22T02:00:00Z,66.3,336.2," 079148",NaN,NaN,197,1.0,0.0,01WAYR,1.0,68,4.8,NaN
1876-06-22T16:00:00Z,66.4,336.3," 079148",NaN,NaN,197,1.0,0.0,01WB3H,2.6,45,5.0,NaN
1876-06-23T02:00:00Z,66.4,336.4," 079148",NaN,NaN,197,1.0,0.0,01WB6Q,0.0,361,4.9,NaN
1876-06-23T16:00:00Z,66.5,336.5," 079148",NaN,NaN,197,1.0,0.0,01WBBH,1.0,23,7.2,NaN
1876-06-24T02:00:00Z,66.5,336.6," 079148",NaN,NaN,197,1.0,0.0,01WBEO,2.6,23,6.8,NaN
1876-06-24T16:00:00Z,66.6,336.7," 079148",NaN,NaN,197,1.0,0.0,01WBJ7,1.0,90,6.5,NaN
1876-06-25T02:00:00Z,66.6,336.7," 079148",NaN,NaN,197,1.0,0.0,01WBMH,0.0,361,5.5,NaN
1876-06-25T14:00:00Z,66.5,336.4," 081145",NaN,NaN,197,1.0,0.0,01WBQB,0.0,361,NaN,NaN
1876-06-25T16:00:00Z,66.6,336.6," 079148",NaN,NaN,197,1.0,0.0,01WBQV,0.0,361,6.3,NaN
1876-06-26T02:00:00Z,66.6,336.4," 081145",NaN,NaN,197,1.0,0.0,01WBUC,0.0,361,NaN,NaN
1876-06-26T02:00:00Z,66.6,336.7," 079148",NaN,NaN,197,1.0,0.0,01WBUD,1.0,90,6.1,NaN
1876-06-26T14:00:00Z,66.5,336.4," 081145",NaN,NaN,197,1.0,0.0,01WBY8,1.0,23,NaN,NaN
1876-06-26T16:00:00Z,66.6,336.9," 079147",6.3,NaN,197,1.0,0.0,01WBYT,1.0,90,6.3,NaN
1876-06-27T02:00:00Z,66.6,337.2," 079147",NaN,NaN,197,1.0,0.0,01WC22,2.6,90,5.9,NaN
1876-06-27T02:00:00Z,66.5,336.4," 081145",NaN,NaN,197,1.0,0.0,01WC21,1.0,23,NaN,NaN
1876-06-27T14:00:00Z,66.5,336.9," 081145",NaN,NaN,197,1.0,0.0,01WC5T,1.0,248,NaN,NaN
1876-06-27T16:00:00Z,66.6,337.3," 079147",NaN,NaN,197,1.0,0.0,01WC6D,2.6,360,5.6,NaN
1876-06-28T02:00:00Z,66.6,337.4," 079147",NaN,NaN,197,1.0,0.0,01WC9I,9.3,360,4.8,NaN
1876-06-28T02:00:00Z,66.5,337.1," 081145",NaN,NaN,197,1.0,0.0,01WC9H,12.3,248,NaN,NaN
1876-06-28T14:00:00Z,66.6,337.4," 081145",NaN,NaN,197,1.0,0.0,01WCD4,1.0,23,NaN,NaN
1876-06-28T15:00:00Z,66.5,337.6," 079147",NaN,NaN,197,1.0,0.0,01WCDI,2.6,45,4.7,NaN
1876-06-29T01:00:00Z,66.6,337.7," 079147",NaN,NaN,197,1.0,0.0,01WCGO,2.6,113,5.0,NaN
1876-06-29T02:00:00Z,66.6,337.5," 081145",NaN,NaN,197,1.0,0.0,01WCGV,1.0,90,NaN,NaN
1876-06-29T14:00:00Z,66.6,337.4," 081145",NaN,NaN,197,1.0,0.0,01WCKL,6.7,158,NaN,NaN
1876-06-29T14:00:00Z,65.0,334.5," 077150",NaN,NaN,197,1.0,0.0,01WCKK,9.3,135,8.9,NaN
1876-06-29T15:00:00Z,66.7,337.6," 079147",NaN,NaN,197,1.0,0.0,01WCL2,6.7,203,6.6,NaN
1876-06-30T02:00:00Z,66.7,337.4," 079147",NaN,NaN,197,1.0,0.0,01WCOG,4.6,180,6.7,NaN
1876-06-30T02:00:00Z,66.6,337.3," 081145",NaN,NaN,197,1.0,0.0,01WCOF,9.3,158,NaN,NaN
1876-06-30T14:00:00Z,66.6,337.1," 081145",NaN,NaN,197,1.0,0.0,01WCS4,4.6,90,NaN,NaN
1876-06-30T16:00:00Z,66.6,337.4," 079147",NaN,NaN,197,1.0,0.0,01WCSU,4.6,45,5.9,NaN
1876-07-01T02:00:00Z,66.6,337.3," 079147",NaN,NaN,197,1.0,0.0,01WCVY,4.6,68,5.1,NaN
1876-07-01T16:00:00Z,66.5,337.1," 079147",NaN,NaN,197,1.0,0.0,01WD0B,1.0,90,6.8,NaN
1876-07-02T02:00:00Z,66.5,336.8," 079147",NaN,NaN,197,1.0,0.0,01WD3E,4.6,45,6.3,NaN
1876-07-02T16:00:00Z,66.3,336.8," 079147",NaN,NaN,197,1.0,0.0,01WD7P,6.7,23,7.9,NaN
1876-07-05T02:00:00Z,66.5,337.3," 081145",NaN,NaN,197,1.0,0.0,01WDOK,4.6,23,NaN,NaN
1876-07-05T14:00:00Z,66.4,336.8," 081145",NaN,NaN,197,1.0,0.0,01WDRS,9.3,45,NaN,NaN
1876-07-06T02:00:00Z,66.4,336.6," 081145",NaN,NaN,197,1.0,0.0,01WDV1,12.3,23,NaN,NaN
1876-07-06T14:00:00Z,66.3,336.6," 081145",NaN,NaN,197,1.0,0.0,01WDY2,19.0,360,NaN,NaN
1876-07-07T02:00:00Z,66.3,336.6," 081145",NaN,NaN,197,1.0,0.0,01WE1A,15.4,360,NaN,NaN
1876-07-07T14:00:00Z,66.4,336.5," 081145",NaN,NaN,197,1.0,0.0,01WE4U,12.3,23,NaN,NaN
1876-07-08T02:00:00Z,66.4,336.5," 081145",NaN,NaN,197,1.0,0.0,01WE8H,15.4,23,NaN,NaN
1876-07-08T14:00:00Z,66.4,336.5," 081145",NaN,NaN,197,1.0,0.0,01WEC7,12.3,23,NaN,NaN
1876-07-09T02:00:00Z,66.4,336.5," 081145",NaN,NaN,197,1.0,0.0,01WEFI,12.3,23,NaN,NaN
1876-07-09T14:00:00Z,66.6,336.6," 081145",NaN,NaN,197,1.0,0.0,01WEIV,22.6,23,NaN,NaN
1876-07-09T16:00:00Z,66.3,336.7," 079147",NaN,NaN,197,1.0,0.0,01WEJL,6.7,360,7.3,NaN
1876-07-10T02:00:00Z,66.6,336.7," 081145",NaN,NaN,197,1.0,0.0,01WEM6,6.7,23,NaN,NaN
1876-07-10T02:00:00Z,66.4,336.6," 079147",NaN,NaN,197,1.0,0.0,01WEM5,4.6,23,7.1,NaN
1876-07-10T14:00:00Z,66.6,336.7," 081145",NaN,NaN,197,1.0,0.0,01WEPG,1.0,203,NaN,NaN
1876-07-10T16:00:00Z,66.4,336.5," 079147",NaN,NaN,197,1.0,0.0,01WEQ4,0.0,361,8.6,NaN
1876-07-11T02:00:00Z,66.6,336.8," 081145",NaN,NaN,197,1.0,0.0,01WESS,1.0,248,NaN,NaN
1876-07-11T14:00:00Z,66.9,337.1," 081145",NaN,NaN,197,1.0,0.0,01WEW2,2.6,248,NaN,NaN
1876-07-11T16:00:00Z,66.5,336.4," 079147",NaN,NaN,197,1.0,0.0,01WEWR,1.0,248,7.6,NaN
1876-07-12T02:00:00Z,66.9,337.1," 081145",NaN,NaN,197,1.0,0.0,01WEZ7,1.0,23,NaN,NaN
1876-07-12T02:00:00Z,66.6,336.8," 079147",NaN,NaN,197,1.0,0.0,01WEZ6,2.6,68,7.6,NaN
1876-07-12T14:00:00Z,66.6,336.8," 081145",NaN,NaN,197,1.0,0.0,01WF25,2.6,23,NaN,NaN
