,time,pressure,topside_temp,topside_temp_ADC,underside_temp,underside_temp_ADC,temp_ref,par,fluor,tilt,datetime
0,1544176606,-4.8675537109375,22.383867052703977,9535,-3.22456482787112,32767,8487,105.75945205479451,0,178,2067-08-28 17:56:46
1,1544176634,0.02593994140625,22.213471624507918,9608,-3.22456482787112,32767,8487,105.75945205479451,0,178,2067-08-28 17:57:14
