time,IntegratedChlor_5t045,11m Prawler,24m Prawler,0m Eco,11m Eco,24m Eco,52m Eco
6/11/16 23:00,,,,0.126348,0.23469,1.12304,0.457926
6/12/16 0:00,,,,0.129228,0.232422,1.05615,0.430074
6/12/16 1:00,,,,0.184019,0.270964,1.18846,0.456248
6/12/16 2:00,,,,0.273763,0.36269,1.21619,0.444165
6/12/16 3:00,,,,0.297683,0.331171,0.887761,0.419752
6/12/16 4:00,,,,0.342133,0.369364,0.86223,0.402743
6/12/16 5:00,,,,0.38593,0.345043,0.963253,0.421926
6/12/16 6:00,,,,0.557009,0.38676,1.21398,0.407587
6/12/16 7:00,,,,0.582402,0.398014,1.1361,0.417083
6/12/16 8:00,,,,0.62163,0.427878,0.977151,0.404752
6/12/16 9:00,,,,0.713946,0.417387,0.968068,0.384248
6/12/16 10:00,,,,0.601152,0.585242,0.864747,0.369
6/12/16 11:00,,,,0.541152,0.549387,0.918713,0.37233
6/12/16 12:00,,,,0.517218,0.507264,1.20176,0.428009
6/12/16 13:00,,,,0.490098,0.499414,1.04458,0.461339
6/12/16 14:00,,,,0.495282,0.466564,1.21135,0.532018
6/12/16 15:00,,,,0.474241,0.427449,1.17196,0.52767
6/12/16 16:00,,,,0.356826,0.407192,1.1592,0.48333
6/12/16 17:00,,,,0.246335,0.36434,1.1971,0.450578
6/12/16 18:00,,,,0.268298,0.296734,1.06923,0.411826
6/12/16 19:00,,,,0.170772,0.235653,0.873756,0.426248
6/12/16 20:00,,,,0.146826,0.216142,0.834472,0.466926
6/12/16 21:00,,,,0.143652,0.266691,0.754168,0.444083
6/12/16 22:00,,,,0.144522,0.270829,0.670885,0.42567
6/12/16 23:00,,,,0.12087,0.179793,0.615245,0.423578
6/13/16 0:00,,,,0.120576,0.177953,0.650708,0.396496
6/13/16 1:00,,,,0.121152,0.181173,0.794446,0.422422
6/13/16 2:00,,,,0.141348,0.183676,0.747751,0.435413
6/13/16 3:00,,,,0.141054,0.251717,0.792701,0.393743
6/13/16 4:00,,,,0.185478,0.245273,0.801503,0.406156
6/13/16 5:00,,,,0.260183,0.257979,0.839034,0.384991
6/13/16 6:00,,,,0.358259,0.296509,0.872116,0.381413
6/13/16 7:00,,,,0.410196,0.373162,0.896993,0.404422
6/13/16 8:00,,,,0.404437,0.422541,0.9303,0.393
6/13/16 9:00,,,,0.39663,0.361279,0.806485,0.392339
6/13/16 10:00,,,,0.39288,0.321801,0.740922,0.37233
6/13/16 11:00,,,,0.386826,0.363087,0.769411,0.365917
6/13/16 12:00,,,,0.3825,0.412855,0.766489,0.362917
6/13/16 13:00,,,,0.364326,0.443051,0.796646,0.366165
6/13/16 14:00,,,,0.400956,0.425412,0.814964,0.407752
6/13/16 15:00,,,,0.393456,0.393059,0.749855,0.425752
6/13/16 16:00,,,,0.309522,0.338906,0.77746,0.414165
6/13/16 17:00,,,,0.250405,0.284511,0.863903,0.402165
6/13/16 18:00,,,,0.16962,0.240527,0.817504,0.39567
6/13/16 19:00,,,,0.148567,0.256139,0.745054,0.378413
6/13/16 20:00,,,,0.117696,0.232067,0.710196,0.378083
6/13/16 21:00,,,,0.125734,0.142096,0.651766,0.40767
6/13/16 22:00,,,,0.138456,0.160666,0.653925,0.378165
6/13/16 23:00,,,,0.140772,0.154724,0.699837,0.401257
6/14/16 0:00,,,,1.25429,0.170516,0.698631,0.38067
6/14/16 1:00,,,,0.152304,0.162807,0.585208,0.40233
6/14/16 2:00,,,,0.163272,0.154465,0.573519,0.399165
6/14/16 3:00,,,,0.16038,0.195623,0.638347,0.378413
6/14/16 4:00,,,,0.286165,0.313728,0.701115,0.395835
6/14/16 5:00,,,,0.328848,0.302277,0.754552,0.371917
6/14/16 6:00,,,,0.345282,0.313503,0.773244,0.402
6/14/16 7:00,,,,0.450589,0.363108,0.844742,0.390578
6/14/16 8:00,,,,0.432402,0.319019,0.8352,0.402
6/14/16 9:00,,,,0.43875,0.291387,0.736323,0.384413
6/14/16 10:00,,,,0.403272,0.310849,0.631362,0.369248
6/14/16 11:00,,,,0.395478,0.315969,0.6768,0.342413
6/14/16 12:00,,,,0.399522,0.305352,0.660679,0.34767
6/14/16 13:00,,,,0.36,0.32393,0.667859,0.368505
6/14/16 14:00,,,,0.360282,0.329478,0.750328,0.38334
6/14/16 15:00,,,,0.343554,0.33783,0.70275,0.371835
6/14/16 16:00,,,,0.289339,0.317458,0.656709,0.387083
6/14/16 17:00,,,,0.25468,0.248571,0.670166,0.37233
6/14/16 18:00,,,,0.325674,0.235369,0.71516,0.36267
6/14/16 19:00,,,,0.320529,0.24547,0.58895,0.374752
6/14/16 20:00,,,,0.115098,0.191295,0.585115,0.448348
6/14/16 21:00,,,,0.0975,0.141111,0.501794,0.417826
6/14/16 22:00,,,,0.104411,0.156559,0.651835,0.434504
6/14/16 23:00,,,,0.160674,0.200259,0.703421,0.414496
6/15/16 0:00,,,,0.158652,0.170516,0.671185,0.431422
6/15/16 1:00,,,,0.215759,0.169731,0.670764,0.402248
6/15/16 2:00,,,,0.242854,0.170521,0.655234,0.41667
6/15/16 3:00,,,,0.310354,0.208491,0.623851,0.410504
6/15/16 4:00,,,,0.33462,0.223455,0.611881,0.407505
6/15/16 5:00,,,,0.335183,0.33432,0.608837,0.408495
6/15/16 6:00,,,,0.40413,0.261731,0.686288,0.416752
6/15/16 7:00,,,,0.46587,0.297102,0.640061,0.390743
6/15/16 8:00,,,,0.425196,0.729008,0.603794,0.381248
6/15/16 9:00,,,,0.438468,0.713784,0.651184,0.387825
6/15/16 10:00,,,,0.408174,0.365365,0.598007,0.366413
6/15/16 11:00,,,,0.395196,0.313118,0.64895,0.366165
6/15/16 12:00,,,,0.356826,0.303556,0.581011,0.362917
6/15/16 13:00,,,,0.332598,0.304258,0.614932,0.33366
6/15/16 14:00,,,,0.323652,0.368025,0.654712,0.338917
6/15/16 15:00,,,,0.328848,0.371674,0.736187,0.353587
6/15/16 16:00,,,,0.304044,0.326767,0.636185,0.377835
6/15/16 17:00,,,,0.229044,0.284377,0.691138,0.360908
6/15/16 18:00,,,,0.222683,0.270991,0.62398,0.357083
6/15/16 19:00,,,,0.212893,0.243678,0.521403,0.372908
6/15/16 20:00,,,,0.223848,0.209722,0.480485,0.386504
6/15/16 21:00,,,,0.199044,0.21327,0.555608,0.446917
6/15/16 22:00,,,,0.211728,0.209446,0.553678,0.415156
6/15/16 23:00,,,,0.251544,0.2345,0.648341,0.461917
6/16/16 0:00,,,,0.167304,0.215796,0.594463,0.459083
6/16/16 1:00,,,,0.195576,0.174924,0.609457,0.482422
6/16/16 2:00,,,,0.210563,0.202718,0.625143,0.43866
6/16/16 3:00,,,,0.203921,0.230906,0.669056,0.414495
6/16/16 4:00,,,,0.400072,0.214182,0.604681,0.396413
6/16/16 5:00,,,,0.456054,0.26217,0.638109,0.416752
6/16/16 6:00,,,,0.506532,0.275377,0.61389,0.413835
6/16/16 7:00,,,,0.413959,0.282514,0.577284,0.446092
6/16/16 8:00,,,,0.343272,0.306602,0.552182,0.405495
6/16/16 9:00,,,,0.341544,0.308731,0.577678,0.434175
6/16/16 10:00,,,,0.35538,0.331849,0.570566,0.397403
6/16/16 11:00,,,,0.33462,0.347093,0.511602,0.401835
6/16/16 12:00,,,,0.315,0.376532,0.561443,0.384495
6/16/16 13:00,,,,0.332317,0.351812,0.59307,0.375248
6/16/16 14:00,,,,0.320196,0.295541,0.593125,0.342248
6/16/16 15:00,,,,0.340956,0.303826,0.83262,0.383422
6/16/16 16:00,,,,0.379902,0.296458,0.633674,0.371835
6/16/16 17:00,,,,0.446557,0.280269,0.622265,0.375
6/16/16 18:00,,,,0.39,0.309077,0.57482,0.392257
6/16/16 19:00,,,,0.291374,0.351451,0.52658,0.360743
6/16/16 20:00,,,,0.190674,0.323391,0.557771,0.398092
6/16/16 21:00,,,,0.147696,0.257365,0.545412,0.408083
6/16/16 22:00,,,,0.192696,0.263555,0.63512,0.410257
6/16/16 23:00,,,,0.1875,0.273344,0.523111,0.395835
6/17/16 0:00,,,,0.182572,0.288749,0.518863,0.45534
6/17/16 1:00,,,,0.251544,0.512467,0.533964,0.42567
6/17/16 2:00,,,,0.225883,1.24956,0.573538,0.402743
6/17/16 3:00,,,,0.171322,0.408506,0.473799,0.402
6/17/16 4:00,,,,0.237107,0.395364,0.599489,0.366743
6/17/16 5:00,,,,0.348456,0.337095,0.632827,0.368917
6/17/16 6:00,,,,0.35913,0.645074,0.665045,0.377175
6/17/16 7:00,,,,0.364044,0.348748,0.626646,0.393083
6/17/16 8:00,,,,0.339804,0.328654,0.550424,0.366248
6/17/16 9:00,,,,0.357107,0.579659,0.583114,0.38634
6/17/16 10:00,,,,0.377598,0.41611,0.669057,0.378495
6/17/16 11:00,,,,0.381348,0.345531,0.619785,0.357743
6/17/16 12:00,,,,0.38337,0.341676,0.633288,0.354496
6/17/16 13:00,,,,0.348468,0.364723,0.631884,0.335917
6/17/16 14:00,,,,0.313554,0.378,0.564436,0.324083
6/17/16 15:00,,,,0.315013,0.328678,0.668841,0.339083
6/17/16 16:00,,,,0.29163,0.305617,0.6408,0.385679
6/17/16 17:00,,,,0.293665,0.307731,0.67427,0.368917
6/17/16 18:00,,,,0.230478,0.28232,0.724984,0.35967
6/17/16 19:00,,,,0.223567,0.267238,0.753913,0.339248
6/17/16 20:00,,,,0.182893,0.252556,0.657115,0.334321
6/17/16 21:00,,,,0.185171,0.246802,0.606588,0.363
6/17/16 22:00,,,,0.270026,0.278611,0.588481,0.354743
6/17/16 23:00,,,,0.186322,0.26619,0.522,0.392422
6/18/16 0:00,,,,0.298272,0.328893,0.54,0.416752
6/18/16 1:00,,,,0.299437,0.5075,0.541486,0.440257
6/18/16 2:00,,,,0.22212,0.475401,0.546045,0.354578
6/18/16 3:00,,,,0.28587,0.493224,0.59005,0.454018
6/18/16 4:00,,,,0.293063,0.352363,0.717994,0.411578
6/18/16 5:00,,,,0.319019,0.314053,0.682419,0.38433
6/18/16 6:00,,,,0.357107,0.320877,0.587712,0.377835
6/18/16 7:00,,,,0.361152,0.31298,0.704835,0.386587
6/18/16 8:00,,,,0.38538,0.262407,0.715309,0.41367
6/18/16 9:00,,,,0.408174,0.32399,0.75349,0.433845
6/18/16 10:00,,,,0.3975,0.329751,0.731887,0.408165
6/18/16 11:00,,,,0.384228,0.315376,0.700154,0.380505
6/18/16 12:00,,,,0.381924,0.330796,0.71546,0.343403
6/18/16 13:00,,,,0.350196,0.334914,0.687195,0.354413
6/18/16 14:00,,,,0.33087,0.330326,0.632127,0.327578
6/18/16 15:00,,,,0.3225,0.287898,0.527404,0.330495
6/18/16 16:00,,,,0.332304,0.262872,0.539716,0.354
6/18/16 17:00,,,,0.339522,0.262366,0.607834,0.365505
6/18/16 18:00,,,,0.338665,0.255604,0.648102,0.365422
6/18/16 19:00,,,,0.331728,0.266213,0.611275,0.373927
6/18/16 20:00,,,,0.312696,0.2835,0.630499,0.324495
6/18/16 21:00,,,,0.283285,0.282159,0.642635,0.371174
6/18/16 22:00,,,,0.222107,0.268999,0.530563,0.389092
6/18/16 23:00,,,,0.340674,0.259534,0.537096,0.382981
6/19/16 0:00,,,,0.279804,0.282516,0.554631,0.392587
6/19/16 1:00,,,,0.274313,0.279135,0.590829,0.355155
6/19/16 2:00,,,,0.33375,0.280232,0.604868,0.351825
6/19/16 3:00,,,,0.3525,0.300811,0.533754,0.324495
6/19/16 4:00,,,,0.313822,0.317818,0.570865,0.320752
6/19/16 5:00,,,,0.506532,0.341213,0.535829,0.34167
6/19/16 6:00,,,,0.529057,0.361754,0.576,0.306825
6/19/16 7:00,,,,0.493272,0.418122,0.559851,0.329835
6/19/16 8:00,,,,0.48,0.398122,0.608314,0.326587
6/19/16 9:00,,,,0.486924,0.425226,0.692289,0.336165
6/19/16 10:00,,,,0.475956,0.4287,0.74316,0.324495
6/19/16 11:00,,,,0.470491,0.409284,0.688679,0.329752
6/19/16 12:00,,,,0.437598,0.395264,0.683216,0.31266
6/19/16 13:00,,,,0.440196,0.382828,0.663474,0.336248
6/19/16 14:00,,,,0.417978,0.375826,0.678218,0.318083
6/19/16 15:00,,,,0.413652,0.376555,0.707253,0.306165
6/19/16 16:00,,,,0.442807,0.378,0.736702,0.323422
6/19/16 17:00,,,,0.352206,0.36528,0.681532,0.329587
6/19/16 18:00,,,,0.364339,0.351802,0.712698,0.33267
6/19/16 19:00,,,,0.34587,0.348421,0.749716,0.30033
6/19/16 20:00,,,,0.272317,0.34796,0.763429,0.282165
6/19/16 21:00,,,,0.261348,0.341952,0.761806,0.285413
6/19/16 22:00,,,,0.251544,0.315554,0.709445,0.291248
6/19/16 23:00,,,,0.2625,0.298224,0.682918,0.294413
6/20/16 0:00,,,,0.289633,0.310078,0.704445,0.302505
6/20/16 1:00,,,,0.316728,0.305289,0.736312,0.288413
6/20/16 2:00,,,,0.325072,0.338704,1.11579,0.299835
6/20/16 3:00,,,,0.394607,0.364283,1.26175,0.300248
6/20/16 4:00,,,,0.451446,0.384182,1.22825,0.296835
6/20/16 5:00,,,,0.468174,0.401223,1.09879,0.27633
6/20/16 6:00,,,,0.468468,0.389997,0.702179,0.25833
6/20/16 7:00,,,,0.472794,0.382486,0.700916,0.28167
6/20/16 8:00,,,,0.468456,0.395939,0.61845,0.293835
6/20/16 9:00,,,,0.495,0.429457,0.70686,0.299752
6/20/16 10:00,,,,0.49125,0.4428,0.757969,0.28833
6/20/16 11:00,,,,0.48663,0.464747,0.721351,0.300083
6/20/16 12:00,,,,0.476826,0.441145,0.737842,0.282165
6/20/16 13:00,,,,0.475674,0.413242,0.718403,0.285083
6/20/16 14:00,,,,0.458652,0.399478,0.715691,0.275835
6/20/16 15:00,,,,0.454902,0.40783,0.692103,0.287505
6/20/16 16:00,,,,0.435576,0.406819,0.658075,0.308504
6/20/16 17:00,,,,0.435602,0.417171,0.660466,0.285
6/20/16 18:00,,,,0.347329,0.408527,0.67798,0.29667
6/20/16 19:00,,,,0.244044,0.338861,0.737084,0.288496
6/20/16 20:00,,,,0.223848,0.310364,0.699357,0.294248
6/20/16 21:00,,,,0.203652,0.301419,0.718212,0.282496
6/20/16 22:00,,,,0.190098,0.27606,0.737919,0.270248
6/20/16 23:00,,,,0.189228,0.333639,0.703437,0.269752
6/21/16 0:00,,,,0.218652,0.319048,1.24151,0.264165
6/21/16 1:00,,,,0.276911,0.389404,1.37394,0.273248
6/21/16 2:00,,,,0.314411,0.382246,1.07974,0.27
6/21/16 3:00,,,,0.396911,0.350944,1.67772,0.282496
6/21/16 4:00,,,,0.474522,0.397091,1.74895,0.264743
6/21/16 5:00,,,,0.524987,0.399,1.07562,0.252248
6/21/16 6:00,,,,0.593089,0.402126,1.33069,0.275752
6/21/16 7:00,,,,0.580943,0.41152,0.683509,0.269917
6/21/16 8:00,,,,0.517487,0.375458,0.642932,0.275917
6/21/16 9:00,,,,0.522683,0.39242,0.735319,0.316679
6/21/16 10:00,,,,0.515772,0.4043,0.722647,0.314752
6/21/16 11:00,,,,0.49788,0.400938,0.743536,0.323669
6/21/16 12:00,,,,0.515772,0.432767,0.79466,0.312
6/21/16 13:00,,,,0.517218,0.420484,0.80373,0.323835
6/21/16 14:00,,,,0.503652,0.379912,0.731399,0.306413
6/21/16 15:00,,,,0.503652,0.394826,0.719097,0.291165
6/21/16 16:00,,,,0.476532,0.418436,0.711143,0.303083
6/21/16 17:00,,,,,0.410914,0.647465,
6/21/16 18:00,,,,,0.390613,0.661118,
6/21/16 19:00,23.73611171,0.477280213,0.802552329,,0.376421,0.643548,
6/21/16 20:00,22.38755956,0.452,0.653,0.369842,0.359897,0.748839,0.306165
6/21/16 21:00,23.35164233,0.416632669,0.711530676,0.238272,0.334135,0.785799,0.29133
6/21/16 22:00,24.2958624,0.438098721,0.797394883,0.203076,0.308387,0.801199,0.273661
6/21/16 23:00,24.33670823,0.474542309,0.896913388,0.204804,0.284224,0.780474,0.27
6/22/16 0:00,24.31446441,0.512031895,0.997385479,0.211152,0.310844,1.35153,0.252496
6/22/16 1:00,23.73158474,0.473373213,0.897775385,0.268822,0.346386,1.51042,0.270083
6/22/16 2:00,23.1091948,0.429348056,0.784064693,0.345857,0.383972,1.20491,0.264083
6/22/16 3:00,22.31835184,0.456595631,0.68282045,0.272598,0.392377,1.05107,0.276248
6/22/16 4:00,21.51801837,0.487858657,0.582278558,0.37756,0.418909,1.10249,0.284917
6/22/16 5:00,21.67448469,0.517774172,0.838479542,0.40788,0.390798,0.963184,0.264083
6/22/16 6:00,21.88396745,0.547615021,1.114447712,0.508848,0.404129,1.14715,0.240413
6/22/16 7:00,22.46281275,0.478631493,1.044318366,0.505968,0.399986,1.09963,0.281257
6/22/16 8:00,23.10528374,0.392624667,0.914570926,0.480857,0.370122,0.719764,0.261578
6/22/16 9:00,21.18063504,0.343060982,0.672629212,0.51663,0.449834,0.664408,0.28167
6/22/16 10:00,18.68609207,0.301587585,0.405780645,0.516054,0.448651,0.67354,0.30633
6/22/16 11:00,20.071071,0.312654394,0.559800496,0.530196,0.415691,0.689537,0.317752
6/22/16 12:00,21.51180396,0.324476278,0.7198688,0.522683,0.447003,0.686348,0.335339
6/22/16 13:00,21.6074672,0.375627835,0.693617067,0.543135,0.525117,0.677611,0.31833
6/22/16 14:00,21.5041131,0.432598635,0.639797307,0.570563,0.532586,0.671727,0.309165
6/22/16 15:00,21.40075899,0.489569436,0.585977546,0.512304,0.476899,0.64365,0.29133
6/22/16 16:00,21.29740488,0.546540236,0.532157786,0.499915,0.475105,0.636483,0.302752
6/22/16 17:00,20.10571878,0.529836061,0.493532452,0.3975,0.533343,0.657401,0.305917
6/22/16 18:00,18.79867806,0.505322919,0.456517608,0.473396,0.52964,0.636325,0.303083
6/22/16 19:00,18.55757275,0.447640091,0.51694933,0.296544,0.447361,0.656968,0.314752
6/22/16 20:00,18.48362082,0.384755798,0.592662019,0.276067,0.399881,0.677757,0.303165
6/22/16 21:00,19.33728072,0.465626679,0.635678138,0.287611,0.379174,0.733425,0.299835
6/22/16 22:00,20.32144247,0.566721877,0.674094313,0.305785,0.353112,0.748719,0.322844
6/22/16 23:00,20.37843064,0.577,0.82349858,0.222402,0.385,0.783688,0.296092
6/23/16 0:00,20.33048694,0.577,0.985463802,0.249215,0.377126,1.26225,0.309165
6/23/16 1:00,26.16449259,0.553865051,1.642987304,0.335734,0.386422,1.29356,0.313761
6/23/16 2:00,32.75865803,0.527740232,2.364554792,0.387133,0.481971,1.07528,0.317835
6/23/16 3:00,31.99657307,0.515352437,1.750324309,0.381322,0.510811,0.970949,0.344009
6/23/16 4:00,31.01997477,0.503365224,1.097141038,0.482304,0.571545,1.0152,0.321165
6/23/16 5:00,27.34588702,0.535907271,1.139051938,0.6225,0.586979,1.06109,0.316074
6/23/16 6:00,23.32509621,0.574172577,1.270301938,0.620772,0.531737,1.20246,0.259321
6/23/16 7:00,25.37478971,0.569019351,1.127729213,0.59337,0.543041,1.33565,0.252248
6/23/16 8:00,27.90881881,0.560401963,0.96330945,0.571446,0.505571,0.834872,0.26967
6/23/16 9:00,30.19258797,0.551400346,0.798490605,0.565956,0.505306,0.646494,0.275504
6/23/16 10:00,22.71577563,0.52741314,0.61810681,0.615576,0.528699,0.63,0.276165
6/23/16 11:00,21.06556136,0.550895691,0.537100048,0.620196,0.532969,0.681661,0.279413
6/23/16 12:00,19.51745924,0.575210158,0.457834885,0.644143,0.517528,0.646122,0.294413
6/23/16 13:00,19.67746271,0.542115105,0.54549152,0.6,0.501828,0.622132,0.278917
6/23/16 14:00,19.97319493,0.504458201,0.646412022,0.615,0.516566,0.696218,0.269752
6/23/16 15:00,20.17172809,0.524919193,0.756594755,0.614718,0.526445,0.689699,0.240743
6/23/16 16:00,20.36347309,0.549439014,0.867424342,0.559633,0.583083,0.720146,0.236917
6/23/16 17:00,19.91245286,0.574495088,0.765849708,0.462095,0.599109,1.15971,0.231165
6/23/16 18:00,19.38646905,0.599613703,0.639503072,0.463848,0.545027,1.008,0.216248
6/23/16 19:00,20.82693694,0.602,0.741382695,0.434437,0.653814,0.820266,0.201
6/23/16 20:00,22.47383061,0.602,0.867220082,0.341224,0.770811,0.857798,0.201165
6/23/16 21:00,23.3460757,0.591587069,0.879,0.376152,0.640459,1.06265,0.213
6/23/16 22:00,24.13831466,0.580098685,0.879,0.414548,0.535333,0.823445,0.219
6/23/16 23:00,24.31232955,0.58084891,0.879,0.334595,0.52519,1.03544,0.219165
6/24/16 0:00,,,,0.499607,0.524891,1.1713,0.216083
6/24/16 1:00,,,,0.448848,0.553751,0.971904,0.251174
6/24/16 2:00,,,,0.643579,0.594718,0.721414,0.328844
6/24/16 3:00,,,,0.644385,0.629716,0.710507,0.377174
6/24/16 4:00,,,,0.768456,1.444,0.717581,0.414826
6/24/16 5:00,,,,0.777683,1.15253,0.692883,0.384578
6/24/16 6:00,,,,0.808272,0.730037,0.691956,0.338917
6/24/16 7:00,,,,0.741067,0.637399,0.893433,0.288661
6/24/16 8:00,,,,0.699228,0.638663,1.26159,0.248835
6/24/16 9:00,,,,0.740183,0.618349,0.951047,0.216165
6/24/16 10:00,,,,0.769044,0.654898,0.997878,0.233835
6/24/16 11:00,,,,0.782317,0.686216,0.928577,0.224917
6/24/16 12:00,,,,0.776826,0.673704,0.854457,0.225661
6/24/16 13:00,,,,0.752317,0.667293,0.876658,0.222
6/24/16 14:00,,,,0.734424,0.648934,0.834327,0.222
6/24/16 15:00,,,,0.730968,0.673991,0.811196,0.23367
6/24/16 16:00,,,,0.711348,0.66515,0.769242,0.224587
6/24/16 17:00,,,,0.707893,0.647903,0.803997,0.204
6/24/16 18:00,23.29921906,0.671069155,0.848464369,0.725465,0.649509,0.787424,0.215422
6/24/16 19:00,24.65919965,0.642381579,1.105206343,0.67125,0.645238,0.92443,0.212587
6/24/16 20:00,25.35570103,0.720970562,1.196806748,0.680171,0.659762,0.979354,0.216083
6/24/16 21:00,24.9249026,0.787238035,1.04434645,0.56945,0.666635,0.911403,0.21333
6/24/16 22:00,24.38336725,0.85229514,0.867911579,0.481165,0.665334,0.854475,0.209835
6/24/16 23:00,24.28080629,0.818507595,0.929466025,0.469006,0.656932,0.836622,0.198165
6/25/16 0:00,24.18305348,0.78363739,0.993627203,0.525217,0.597187,0.853266,0.200835
6/25/16 1:00,24.60789519,0.767407567,0.90824441,0.471937,0.590367,0.939183,0.236174
6/25/16 2:00,25.13351642,0.754772442,0.794022874,0.603724,0.671951,0.768041,0.292844
6/25/16 3:00,25.61757479,0.764113889,0.822900112,0.5861,0.68666,0.817998,0.300083
6/25/16 4:00,26.09485143,0.777041209,0.875126484,0.679556,0.827273,0.841575,0.314257
6/25/16 5:00,27.10168057,0.789553646,0.948321877,0.930576,0.855713,0.880419,0.30567
6/25/16 6:00,28.15093182,0.802032848,1.023197085,0.946741,0.838746,0.841423,0.294165
6/25/16 7:00,27.15317919,0.768521222,0.960042445,0.895956,0.776365,0.885081,0.261413
6/25/16 8:00,25.98345328,0.731145807,0.885291614,0.878665,0.754949,0.856424,0.225165
6/25/16 9:00,24.83739419,0.728,0.769449304,0.82212,0.744193,0.821976,0.203917
6/25/16 10:00,23.69351016,0.728,0.649830559,0.848946,0.704902,0.903396,0.200835
6/25/16 11:00,22.95483308,0.72277451,0.570101573,0.834522,0.736026,0.868678,0.203835
6/25/16 12:00,22.30661575,0.716382465,0.49927771,0.824117,0.725969,0.868852,0.201248
6/25/16 13:00,21.65839842,0.709990419,0.428453846,0.829044,0.718586,0.839206,0.198248
6/25/16 14:00,21.01018109,0.703598374,0.357629983,0.813737,0.777525,0.827779,0.198083
6/25/16 15:00,22.41867119,0.71443146,0.500523491,0.816335,0.830496,0.829948,0.200917
6/25/16 16:00,24.03957926,0.727043567,0.665489859,0.756963,0.849308,0.80301,0.216165
6/25/16 17:00,24.60235406,0.750837698,0.757931942,0.557329,0.759509,0.880271,0.200917
6/25/16 18:00,25.07830134,0.775549395,0.844422881,0.4982,0.632942,0.755227,0.213083
6/25/16 19:00,23.34558506,0.687604471,0.83051355,0.36,0.507801,0.694139,0.204165
6/25/16 20:00,21.36972872,0.587257779,0.805551686,0.332893,0.376795,0.692885,0.204
6/25/16 21:00,20.57467602,0.554123472,0.768685209,0.305196,0.337341,0.691177,0.224752
6/25/16 22:00,19.91407297,0.528642159,0.730463238,0.308665,0.333388,0.702879,0.222578
6/25/16 23:00,20.7016076,0.567247641,0.865665228,0.26538,0.326413,0.740858,0.210578
6/26/16 0:00,21.58889712,0.610267739,1.012813516,0.268848,0.429462,0.747017,0.198165
6/26/16 1:00,21.4729601,0.609168028,0.972923344,0.291054,0.595115,0.642593,0.20967
6/26/16 2:00,21.2330273,0.602615241,0.909915784,0.323652,0.392592,0.757138,0.251257
6/26/16 3:00,23.89423901,0.815820529,0.93761958,0.385085,0.574351,0.754152,0.272504
6/26/16 4:00,26.85606394,1.051796893,0.974722782,0.552991,0.829627,0.745614,0.275587
6/26/16 5:00,28.20621383,1.112396755,0.989985775,0.619595,0.934039,0.75378,0.296504
6/26/16 6:00,29.34636283,1.150145099,1.002402993,0.851493,0.994604,0.696867,0.276
6/26/16 7:00,28.24148863,1.075753372,0.857213633,1.13334,1.0611,0.664077,0.252165
6/26/16 8:00,26.8052607,0.984810355,0.688762363,1.08636,0.926707,0.931928,0.22833
6/26/16 9:00,25.64501703,0.871365879,0.689906429,0.977022,0.865564,0.889444,0.21633
6/26/16 10:00,24.50360945,0.756385664,0.70262548,0.921348,0.825725,0.765713,0.195083
6/26/16 11:00,24.66044066,0.753,0.858500699,0.943567,0.802855,0.801227,0.209835
6/26/16 12:00,24.85665909,0.753,1.018719128,0.867978,0.76426,0.874327,0.218587
6/26/16 13:00,23.86891521,0.744044986,0.921062229,0.883272,0.778784,0.804827,0.207165
6/26/16 14:00,22.79998978,0.734475947,0.805723414,0.909509,0.792328,0.713776,0.204165
6/26/16 15:00,23.92252026,0.78949028,0.698541442,0.960576,0.813584,0.670511,0.206917
6/26/16 16:00,25.0980474,0.846066453,0.591556729,0.864574,0.837237,0.694516,0.206917
6/26/16 17:00,27.91659909,0.842171915,0.577277881,0.609266,0.84713,0.78587,0.221752
6/26/16 18:00,30.98368247,0.82913029,0.577022163,0.545491,0.894602,0.687864,0.204083
6/26/16 19:00,27.20254029,0.816433953,0.646858922,0.408468,1.20963,0.675757,0.21
6/26/16 20:00,22.77155676,0.803770382,0.723346891,0.401263,1.13401,0.678256,0.206752
6/26/16 21:00,20.85095721,0.826346193,0.645821399,0.329718,0.557106,0.750403,0.218917
6/26/16 22:00,19.09296798,0.851204638,0.558319673,0.327415,0.580654,0.776722,0.213248
6/26/16 23:00,18.89349942,0.807828297,0.597397561,0.281544,0.600016,0.777245,0.213083
6/27/16 0:00,18.81535498,0.759140172,0.646329128,0.236826,0.464395,0.70854,0.218917
6/27/16 1:00,21.00478794,0.858822155,0.758532956,0.251532,0.504542,0.652443,0.21
6/27/16 2:00,23.52145907,0.979915696,0.879867719,0.296519,0.589935,0.632291,0.215587
6/27/16 3:00,25.55780771,0.94920452,0.881643444,0.429509,0.735037,0.61216,0.23067
6/27/16 4:00,27.47490757,0.880805067,0.853736467,0.534189,0.859521,0.729798,0.240248
6/27/16 5:00,29.26833714,0.913502517,0.766513691,0.848024,0.93584,0.726527,0.255413
6/27/16 6:00,31.05841458,0.948940239,0.677683135,1.13999,0.985233,0.840132,0.24333
6/27/16 7:00,30.97542441,0.965449969,0.682403953,1.26403,1.04158,0.809929,0.222496
6/27/16 8:00,30.58045558,0.978807048,0.702706714,1.30733,1.01248,0.837504,0.20133
6/27/16 9:00,26.48302052,0.932862215,0.535058462,1.19913,0.974064,0.836034,0.20367
