-100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
303.526 303.526 303.526 303.526 303.526 303.526 303.616 304.056 304.786 304.982 305.353 305.439 305.418 305.387 305.400 305.413 305.240 305.387 305.321 305.638 305.749 305.861 306.381 308.490 310.599 314.620 318.376 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
303.455 303.455 303.455 303.455 303.455 303.455 303.553 303.909 304.279 304.655 305.110 305.360 305.311 305.261 305.157 305.054 304.940 305.496 305.458 305.784 306.086 306.393 306.745 309.754 312.764 317.078 320.659 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
303.163 303.163 303.163 303.163 303.163 303.175 303.191 303.499 303.731 304.344 304.739 304.997 305.003 305.010 304.931 304.790 304.627 305.139 305.200 305.282 305.799 306.280 306.760 309.408 312.056 316.051 319.488 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
302.840 302.840 302.840 302.840 302.840 302.865 302.786 303.051 303.177 304.035 304.350 304.594 304.667 304.741 304.707 304.540 304.313 304.715 304.884 304.687 305.423 306.075 306.726 308.832 310.939 314.525 317.824 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
302.517 302.517 302.517 302.517 302.517 302.556 302.381 302.603 302.623 303.726 303.960 304.190 304.332 304.473 304.483 304.290 303.998 304.290 304.569 304.093 305.047 305.869 306.692 308.256 309.821 312.999 316.160 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
301.945 301.945 301.945 301.945 301.945 301.934 301.887 302.099 302.369 303.245 303.415 303.606 303.755 303.922 303.999 304.138 303.861 304.173 304.484 304.336 305.093 305.757 307.517 309.353 311.190 314.609 318.028 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
301.357 301.357 301.357 301.357 301.357 301.292 301.388 301.592 302.135 302.752 302.860 303.009 303.162 303.353 303.497 303.992 303.736 304.075 304.415 304.634 305.167 305.651 308.399 310.562 312.725 316.428 320.131 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
300.769 300.769 300.769 300.769 300.769 300.650 300.889 301.085 301.901 302.259 302.304 302.412 302.569 302.784 302.995 303.846 303.610 303.978 304.345 304.933 305.241 305.545 309.282 311.770 314.259 318.246 322.234 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
300.730 300.730 300.730 300.730 300.730 300.646 300.744 300.980 301.654 302.000 302.219 302.388 302.760 303.055 303.351 303.950 303.619 303.786 304.033 304.447 304.781 305.441 308.509 312.324 316.139 319.548 322.849 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
300.729 300.729 300.729 300.729 300.729 300.685 300.623 300.902 301.406 301.756 302.164 302.403 303.003 303.383 303.763 304.071 303.636 303.588 303.705 303.908 304.286 305.336 307.626 312.834 318.041 320.815 323.366 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
300.727 300.727 300.727 300.727 300.727 300.725 300.503 300.823 301.157 301.513 302.110 302.417 303.246 303.711 304.175 304.191 303.653 303.390 303.377 303.369 303.792 305.231 306.743 313.344 319.944 322.082 323.882 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
301.001 301.001 301.001 301.001 301.001 301.001 300.733 300.931 301.130 301.370 301.794 302.094 302.723 303.179 303.836 303.897 303.686 303.555 303.598 303.892 304.352 306.243 307.211 311.736 317.501 323.880 -31694.356 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
301.294 301.294 301.294 301.294 301.294 301.294 300.986 301.050 301.117 301.234 301.462 301.749 302.149 302.590 303.447 303.576 303.719 303.744 303.856 304.486 304.983 307.330 307.770 309.987 314.768 325.713 -65847.178 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
301.586 301.586 301.586 301.586 301.586 301.586 301.240 301.170 301.104 301.098 301.129 301.405 301.574 302.001 303.058 303.254 303.753 303.933 304.113 305.081 305.614 308.417 308.328 308.238 312.036 327.547 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
301.250 301.250 301.250 301.250 301.250 301.250 300.866 300.823 300.776 300.769 300.824 301.191 301.412 302.570 303.024 302.893 302.820 303.199 303.539 305.842 306.832 309.350 310.421 311.999 316.194 326.001 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
300.913 300.913 300.913 300.913 300.913 300.913 300.491 300.476 300.447 300.440 300.519 300.977 301.249 303.140 302.990 302.532 301.888 302.465 302.965 306.603 308.050 310.283 312.515 315.759 320.351 324.456 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
300.576 300.576 300.576 300.576 300.576 300.576 300.117 300.130 300.119 300.110 300.215 300.764 301.087 303.710 302.956 302.170 300.955 301.730 302.391 307.364 309.267 311.217 314.609 319.519 324.509 322.910 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
300.771 300.771 300.771 300.771 300.771 300.771 300.390 300.468 300.475 300.485 300.532 300.961 301.209 303.033 302.656 302.074 301.298 302.270 302.508 305.835 307.532 309.653 313.215 317.831 323.857 323.255 -67980.742 -67979.844 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
301.001 301.001 301.001 301.001 301.001 301.001 300.706 300.851 300.876 300.907 300.890 301.186 301.350 302.274 302.338 301.995 301.725 302.895 302.672 304.152 305.601 307.923 311.588 315.779 322.884 323.725 -33826.867 -33825.010 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
301.231 301.231 301.231 301.231 301.231 301.231 301.021 301.234 301.277 301.329 301.248 301.411 301.491 301.514 302.020 301.917 302.153 303.520 302.836 302.470 303.669 306.194 309.961 313.728 321.911 324.195 327.009 329.824 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
301.497 301.497 301.497 301.497 301.497 301.336 301.205 301.360 301.377 301.398 301.355 301.473 301.507 301.541 301.914 301.967 302.267 303.157 302.809 303.157 304.146 306.020 310.921 314.561 321.145 324.520 -33115.326 -33113.450 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
301.763 301.763 301.763 301.763 301.763 301.441 301.388 301.485 301.478 301.468 301.461 301.535 301.523 301.567 301.807 302.016 302.381 302.793 302.783 303.843 304.623 305.846 311.880 315.393 320.379 324.844 -66557.663 -66556.725 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000 -100000.000
