28,5D5B3F2E,19.61,-0.366,2.623,-0.307,526.120,00086,00051
28,5D5B3F36,19.70,-0.349,2.623,-0.306,525.790,00091,00052
28,5D5B3F3E,19.70,-0.351,2.622,-0.318,525.980,00090,00050
28,5D5B3F46,19.83,-0.390,2.618,-0.311,526.050,00088,00053
28,5D5B3F4E,19.64,-0.364,2.620,-0.320,526.570,00090,00052
28,5D5B3F56,19.67,-0.370,2.619,-0.312,526.690,00087,00052
28,5D5B3F5E,19.62,-0.366,2.619,-0.339,526.550,00089,00050
28,5D5B3F66,19.83,-0.370,2.619,-0.371,527.320,00086,00052
28,5D5B3F6E,19.49,-0.356,2.621,-0.360,526.340,00089,00051
28,5D5B3F76,19.86,-0.410,2.617,-0.418,527.080,00093,00051
28,5D5B3F7E,19.68,-0.408,2.617,-0.407,526.330,00091,00052
28,5D5B3F86,19.65,-0.380,2.619,-0.405,526.120,00088,00050
28,5D5B3F8E,19.78,-0.401,2.617,-0.416,525.930,00090,00053
28,5D5B3F96,19.61,-0.417,2.616,-0.426,525.800,00088,00052
28,5D5B3F9E,19.66,-0.438,2.615,-0.436,525.980,00089,00052
29,5D5B4039,25.08,-0.695,2.622,-0.606,498.840,00348,00051
29,5D5B4041,25.10,-0.678,2.610,-0.602,497.740,00366,00055
29,5D5B4049,25.11,-0.730,2.606,-0.614,497.080,00344,00054
29,5D5B4051,24.98,-0.689,2.608,-0.660,497.330,00380,00055
29,5D5B4059,25.13,-0.719,2.606,-0.611,496.270,00388,00052
29,5D5B4061,25.13,-0.696,2.607,-0.626,495.740,00401,00052
29,5D5B4069,25.10,-0.694,2.609,-0.633,495.890,00402,00052
29,5D5B4071,25.18,-0.651,2.611,-0.619,495.000,00448,00054
29,5D5B4079,25.02,-0.672,2.609,-0.636,494.880,00473,00054
29,5D5B4081,25.26,-0.658,2.611,-0.632,494.520,00457,00056
29,5D5B4089,25.04,-0.641,2.612,-0.619,494.110,00527,00052
29,5D5B4091,25.20,-0.651,2.611,-0.633,494.000,00497,00053
29,5D5B4099,25.12,-0.651,2.611,-0.629,493.780,00387,00051
29,5D5B40A1,24.98,-0.649,2.612,-0.667,494.160,00535,00053
29,5D5B40A9,25.10,-0.649,2.612,-0.652,493.550,00608,00053
29,5D5B40B1,25.09,-0.622,2.614,-0.694,493.760,00498,00052
29,5D5B40B9,25.18,-0.635,2.613,-0.659,493.070,00582,00054
29,5D5B40C1,25.19,-0.638,2.612,-0.654,492.490,00606,00050
29,5D5B40C9,25.10,-0.626,2.613,-0.667,492.470,00678,00054
29,5D5B40D1,25.14,-0.628,2.613,-0.665,492.150,00646,00054
29,5D5B40D9,25.06,-0.637,2.612,-0.709,492.150,00725,00057
30,5D5B5A22,4.00,8.583,3.108,8.814,355.340,00078,00050
30,5D5B5A2A,3.48,8.811,3.246,8.855,354.560,00079,00050
30,5D5B5A32,3.89,8.852,3.254,8.853,354.390,00081,00053
30,5D5B5A3A,4.75,8.852,3.256,8.854,354.200,00080,00051
30,5D5B5A42,5.35,8.856,3.256,8.825,354.410,00082,00051
30,5D5B5A4A,5.69,8.829,3.256,8.793,354.990,00079,00051
30,5D5B5A52,6.20,8.685,3.254,8.706,355.680,00082,00050
30,5D5B5A5A,7.04,8.689,3.260,8.708,356.130,00081,00053
30,5D5B5A62,7.35,8.701,3.262,8.714,356.520,00080,00051
30,5D5B5A6A,8.03,8.703,3.264,8.710,356.970,00080,00050
30,5D5B5A72,9.02,8.700,3.265,8.707,357.270,00080,00050
30,5D5B5A7A,9.22,8.693,3.265,8.700,357.610,00081,00054
30,5D5B5A82,9.54,8.693,3.265,8.694,357.840,00077,00051
30,5D5B5A8A,10.14,8.685,3.265,8.690,357.910,00079,00050
30,5D5B5A92,11.08,8.680,3.266,8.684,357.970,00084,00050
