datetime,depthavetemp
2019-05-02 02:00:00+00:00,4.047935007276212
2019-05-02 03:00:00+00:00,4.050213330645706
2019-05-02 04:00:00+00:00,4.0524916540152
2019-05-02 05:00:00+00:00,4.031992739972697
2019-05-02 06:00:00+00:00,4.011493825930193
2019-05-02 07:00:00+00:00,4.177276122302883
2019-05-02 08:00:00+00:00,4.343058418675573
2019-05-02 09:00:00+00:00,4.18761318425365
2019-05-02 10:00:00+00:00,4.032167949831727
2019-05-02 11:00:00+00:00,4.010292444501269
2019-05-02 12:00:00+00:00,3.988416939170812
2019-05-02 13:00:00+00:00,3.9895425457622116
2019-05-02 14:00:00+00:00,3.9906681523536105
2019-05-02 15:00:00+00:00,3.9721037380873723
2019-05-02 16:00:00+00:00,3.953539323821134
2019-05-02 17:00:00+00:00,3.9464153368653916
2019-05-02 18:00:00+00:00,3.9392913499096487
2019-05-02 19:00:00+00:00,3.954377960663006
2019-05-02 20:00:00+00:00,3.969464571416364
2019-05-02 21:00:00+00:00,3.9870247647220403
2019-05-02 22:00:00+00:00,4.004584958027716
2019-05-02 23:00:00+00:00,4.034214584244307
2019-05-03 00:00:00+00:00,4.063844210460898
2019-05-03 01:00:00+00:00,4.054549684812107
2019-05-03 02:00:00+00:00,4.045255159163317
2019-05-03 03:00:00+00:00,4.060534110004174
2019-05-03 04:00:00+00:00,4.075813060845031
2019-05-03 05:00:00+00:00,4.069856669281126
2019-05-03 06:00:00+00:00,4.063900277717222
2019-05-03 07:00:00+00:00,4.0173939782425885
2019-05-03 08:00:00+00:00,3.9708876787679546
2019-05-03 09:00:00+00:00,3.9874335500587463
2019-05-03 10:00:00+00:00,4.003979421349538
2019-05-03 11:00:00+00:00,4.011383722363133
2019-05-03 12:00:00+00:00,4.01878802337673
2019-05-03 13:00:00+00:00,4.018734458156647
2019-05-03 14:00:00+00:00,4.0186808929365645
2019-05-03 15:00:00+00:00,4.043496735111088
2019-05-03 16:00:00+00:00,4.06831257728561
2019-05-03 17:00:00+00:00,4.063683937564511
2019-05-03 18:00:00+00:00,4.059055297843411
2019-05-03 19:00:00+00:00,4.0368218896632655
2019-05-03 20:00:00+00:00,4.014588481483119
2019-05-03 21:00:00+00:00,4.037090389810915
2019-05-03 22:00:00+00:00,4.059592298138712
2019-05-03 23:00:00+00:00,4.057095308893921
2019-05-04 00:00:00+00:00,4.054598319649128
2019-05-04 01:00:00+00:00,4.079032799036178
2019-05-04 02:00:00+00:00,4.103467278423229
2019-05-04 03:00:00+00:00,4.110696390838724
2019-05-04 04:00:00+00:00,4.11792550325422
2019-05-04 05:00:00+00:00,4.097872200808043
2019-05-04 06:00:00+00:00,4.0778188983618655
2019-05-04 07:00:00+00:00,4.091317361685458
2019-05-04 08:00:00+00:00,4.10481582500905
2019-05-04 09:00:00+00:00,4.061667328034536
2019-05-04 10:00:00+00:00,4.018518831060023
2019-05-04 11:00:00+00:00,3.99509896349893
2019-05-04 12:00:00+00:00,3.9716790959378367
2019-05-04 13:00:00+00:00,3.992134196708662
2019-05-04 14:00:00+00:00,4.0125892974794874
2019-05-04 15:00:00+00:00,4.018390445070343
2019-05-04 16:00:00+00:00,4.024191592661199
2019-05-04 17:00:00+00:00,4.054295094920188
2019-05-04 18:00:00+00:00,4.0843985971791765
2019-05-04 19:00:00+00:00,4.064122656407159
2019-05-04 20:00:00+00:00,4.043846715635141
2019-05-04 21:00:00+00:00,4.053389203737798
2019-05-04 22:00:00+00:00,4.062931691840456
2019-05-04 23:00:00+00:00,4.082151371700403
2019-05-05 00:00:00+00:00,4.101371051560351
2019-05-05 01:00:00+00:00,4.102932625363582
2019-05-05 02:00:00+00:00,4.1044941991668145
2019-05-05 03:00:00+00:00,4.112669506904446
2019-05-05 04:00:00+00:00,4.120844814642078
2019-05-05 05:00:00+00:00,4.116241499910068
2019-05-05 06:00:00+00:00,4.111638185178056
2019-05-05 07:00:00+00:00,4.086170413701039
2019-05-05 08:00:00+00:00,4.060702642224022
2019-05-05 09:00:00+00:00,4.061989691539707
2019-05-05 10:00:00+00:00,4.063276740855391
2019-05-05 11:00:00+00:00,4.032631740349726
2019-05-05 12:00:00+00:00,4.00198673984406
2019-05-05 13:00:00+00:00,4.020444851925661
2019-05-05 14:00:00+00:00,4.038902964007262
2019-05-05 15:00:00+00:00,4.062971570494546
2019-05-05 16:00:00+00:00,4.08704017698183
2019-05-05 17:00:00+00:00,4.0917938324296586
2019-05-05 18:00:00+00:00,4.096547487877486
2019-05-05 19:00:00+00:00,4.086176140192336
2019-05-05 20:00:00+00:00,
